artistName,segment,user_id
Josie and the Pussycats,Previously Active Listeners,user_011
Tesla,Previously Active Listeners,user_011
Styx,Previously Active Listeners,user_011
Van Halen,Previously Active Listeners,user_011
Beastie Boys,Previously Active Listeners,user_011
Azure Sublime,Previously Active Listeners,user_011
Vortexion,Previously Active Listeners,user_011
Opera Wayfinder,Previously Active Listeners,user_011
Piston Queens,Previously Active Listeners,user_011
The Cure,Previously Active Listeners,user_011
Platinum Enigma,Previously Active Listeners,user_011
Neural Bridges,Previously Active Listeners,user_011
REO Speedwagon,Previously Active Listeners,user_011
João Bosco e Gabriel,Previously Active Listeners,user_011
Luminexia,Previously Active Listeners,user_011
Bonham,Light listeners,user_011
Pete Townshend,Previously Active Listeners,user_011
Duality Shrine,Previously Active Listeners,user_011
The Police,Previously Active Listeners,user_011
Severs Garage,Previously Active Listeners,user_011
Chromashift Odyssey,Previously Active Listeners,user_011
Joe Satriani,Previously Active Listeners,user_011
Robin Trower,Previously Active Listeners,user_011
Areli Solomon,Previously Active Listeners,user_011
Weezer,Previously Active Listeners,user_011
District Roller,Previously Active Listeners,user_011
Tint Expels,Previously Active Listeners,user_011
Dan Fogelberg,Previously Active Listeners,user_011
Read Directives,Previously Active Listeners,user_011
Billy Squier,Previously Active Listeners,user_011
Synapse Tag,Previously Active Listeners,user_011
Makayla Jameson,Previously Active Listeners,user_011
Synergy,Previously Active Listeners,user_011
Kadu Martins,Previously Active Listeners,user_011
Avenue Euphoria,Previously Active Listeners,user_011
Ritual Vans,Previously Active Listeners,user_011
Modulus Overseers,Previously Active Listeners,user_011
Bulletin Theory,Previously Active Listeners,user_011
Omega Planet,Previously Active Listeners,user_011
Nightfall Pocket,Previously Active Listeners,user_011
Shard Bunny,Previously Active Listeners,user_011
Sammy Hagar,Previously Active Listeners,user_011
Moonshine Paragon,Previously Active Listeners,user_011
Deception Lips,Previously Active Listeners,user_011
Ashman Plus,Previously Active Listeners,user_011
Astradyne,Previously Active Listeners,user_011
Jefferson Starship,Previously Active Listeners,user_011
Al Stewart,Previously Active Listeners,user_011
Bliss Industries,Previously Active Listeners,user_011
Melanie Coldway,Previously Active Listeners,user_011
Tribe Germicide,Previously Active Listeners,user_011
Utopia Fame,Previously Active Listeners,user_011
Alias Rosary,Previously Active Listeners,user_011
Night Ranger,Light listeners,user_011
Domino Maps,Previously Active Listeners,user_011
Outlast Primal,Previously Active Listeners,user_011
Acetone Pinks,Previously Active Listeners,user_011
Splash Elevation,Previously Active Listeners,user_011
Vale Drops,Previously Active Listeners,user_011
Genesis,Previously Active Listeners,user_011
Chan Se Park,Previously Active Listeners,user_011
Triumph,Previously Active Listeners,user_011
Sundown Warps,Previously Active Listeners,user_011
Ramones,Previously Active Listeners,user_011
Marlo,Light listeners,user_012
Kennyon Brown,Previously Active Listeners,user_012
Zo,Previously Active Listeners,user_012
Drake,Moderate listeners,user_012
Josiah Wavy,Previously Active Listeners,user_012
Relly Cole,Light listeners,user_012
Murda Beatz,Light listeners,user_012
MAJ,Previously Active Listeners,user_012
Gigi D'Agostino,Previously Active Listeners,user_012
Guitar Tribute Players,Previously Active Listeners,user_012
MERCE,Previously Active Listeners,user_012
Bruno Mars,Previously Active Listeners,user_012
sleepless & lorn,Moderate listeners,user_012
Tory Lanez,Light listeners,user_012
G4 Boyz,Light listeners,user_012
Lunarrr,Previously Active Listeners,user_012
Sexyy Red,Previously Active Listeners,user_012
7evin7ins,Previously Active Listeners,user_012
Serani,Previously Active Listeners,user_012
Daetyme,Previously Active Listeners,user_012
Gabzy,Previously Active Listeners,user_012
Kygo,Previously Active Listeners,user_012
ROSÉ,Previously Active Listeners,user_012
Absofacto,Previously Active Listeners,user_012
FL Dusa,Previously Active Listeners,user_012
Rahmeen,Previously Active Listeners,user_012
112,Previously Active Listeners,user_012
Leon Alex,Previously Active Listeners,user_012
Eddie van der Meer,Light listeners,user_012
Billy Bueffer,Previously Active Listeners,user_012
Lb,Previously Active Listeners,user_012
Kelland,Moderate listeners,user_012
Dallas String Quartet,Previously Active Listeners,user_012
Grand Khai,Light listeners,user_012
Tray Plus,Previously Active Listeners,user_012
Ella Mai,Previously Active Listeners,user_012
Niko Kotoulas,Moderate listeners,user_012
INST,Light listeners,user_012
Adele,Previously Active Listeners,user_012
Meridian,Super Listeners,user_012
Berner,Previously Active Listeners,user_012
Lucian,Moderate listeners,user_012
Sal Houdini,Moderate listeners,user_012
Lonely in the Rain,Previously Active Listeners,user_012
Hotboii,Previously Active Listeners,user_012
Kevin Lyttle,Previously Active Listeners,user_012
The Cardigans,Light listeners,user_012
Gyptian,Previously Active Listeners,user_012
Kenny Beats,Previously Active Listeners,user_012
GASHI,Previously Active Listeners,user_012
OMI,Previously Active Listeners,user_012
Lil Mexico,Previously Active Listeners,user_012
Natasha Bedingfield,Previously Active Listeners,user_012
benny blanco,Light listeners,user_012
XXXTENTACION,Light listeners,user_012
GnuS Cello,Moderate listeners,user_012
Rich Homie Quan,Light listeners,user_012
Black Atlass,Light listeners,user_012
Mika Krstic,Light listeners,user_012
J. Cole,Light listeners,user_012
Halsey,Moderate listeners,user_012
Blue Rollxn,Previously Active Listeners,user_012
IshDARR,Light listeners,user_012
Various Artists,Moderate listeners,user_012
Arizona Zervas,Previously Active Listeners,user_012
NR,Previously Active Listeners,user_012
Offset,Previously Active Listeners,user_012
Cyko,Previously Active Listeners,user_012
Cj Da Juice,Previously Active Listeners,user_012
Jeremy Harding,Previously Active Listeners,user_012
Chris Brown,Light listeners,user_012
Tyga,Light listeners,user_012
Maxd,Moderate listeners,user_012
Preme,Previously Active Listeners,user_012
Tank,Previously Active Listeners,user_012
Fujitsu,Light listeners,user_012
Swift,Previously Active Listeners,user_012
LocoCity,Previously Active Listeners,user_012
Kwe the Artist,Previously Active Listeners,user_012
The Piano Guys,Light listeners,user_012
Kid Cudi,Light listeners,user_012
OZZIE,Previously Active Listeners,user_012
Michael Bublé,Previously Active Listeners,user_012
David Sides,Light listeners,user_012
Translee,Previously Active Listeners,user_012
Nazareno Aversa,Previously Active Listeners,user_012
NexXthursday,Previously Active Listeners,user_012
Fat Trel,Light listeners,user_012
D33J,Previously Active Listeners,user_012
Diplo,Previously Active Listeners,user_012
King B,Light listeners,user_012
Warm Brew,Previously Active Listeners,user_012
Crybaby Cash,Previously Active Listeners,user_012
Wanitwa Mos,Previously Active Listeners,user_012
Simply Three,Light listeners,user_012
DaBaby,Previously Active Listeners,user_012
Joyner Lucas,Light listeners,user_012
Calvin Harris,Previously Active Listeners,user_012
GTW Mik,Previously Active Listeners,user_012
Gunna,Light listeners,user_012
Lhasa Petik,Light listeners,user_012
Solfeggio Healing Frequencies MT,Previously Active Listeners,user_012
Vwillz,Moderate listeners,user_012
T-Wayne,Previously Active Listeners,user_012
DEMOLA,Light listeners,user_012
G-Eazy,Previously Active Listeners,user_012
Bblasian,Previously Active Listeners,user_012
TWO LANES,Previously Active Listeners,user_012
Trill Sammy,Previously Active Listeners,user_012
Acoustic Alchemy,Previously Active Listeners,user_012
Evan Olmos,Previously Active Listeners,user_012
Kelechief,Previously Active Listeners,user_012
Jay Rob Covers,Previously Active Listeners,user_012
DeJ Loaf,Previously Active Listeners,user_012
Saxophone Dreamsound,Light listeners,user_012
Travis Scott,Light listeners,user_012
Cal-A,Previously Active Listeners,user_012
Normani,Previously Active Listeners,user_012
Cooze,Previously Active Listeners,user_012
Wes Walker,Light listeners,user_012
Smoove'L,Light listeners,user_012
Sannan,Previously Active Listeners,user_012
Meek Mill,Previously Active Listeners,user_012
Tokyo Twilight,Moderate listeners,user_012
JZyNo,Light listeners,user_012
Kevin Kazi,Previously Active Listeners,user_012
Shallou,Light listeners,user_012
Rachel House,Previously Active Listeners,user_012
Tame Impala,Moderate listeners,user_012
The Police,Previously Active Listeners,user_012
6LACK,Previously Active Listeners,user_012
Pretty Pacc,Moderate listeners,user_012
King Fresco,Previously Active Listeners,user_012
Skippa Da Flippa,Light listeners,user_012
Kama,Light listeners,user_012
Alex Larsson,Light listeners,user_012
12 HONCHO,Previously Active Listeners,user_012
Morgan Wallen,Previously Active Listeners,user_012
JAY-Z,Previously Active Listeners,user_012
Big Wild,Light listeners,user_012
Edai 600,Previously Active Listeners,user_012
DSharp,Light listeners,user_012
Amanda Crow,Light listeners,user_012
Nicki Minaj,Light listeners,user_012
Sally Sossa,Previously Active Listeners,user_012
Kanye West,Moderate listeners,user_012
Nkosazana Daughter,Previously Active Listeners,user_012
Bryce Vine,Previously Active Listeners,user_012
Calvin Davis Jr.,Previously Active Listeners,user_012
Shawn Scrilla,Light listeners,user_012
Myles Lloyd,Moderate listeners,user_012
Skye,Previously Active Listeners,user_012
The Kid LAROI,Light listeners,user_012
Surf Mesa,Light listeners,user_012
Moana Karaoke,Previously Active Listeners,user_012
Steve Petrunak,Light listeners,user_012
Ace Savage,Light listeners,user_012
BigXthaPlug,Light listeners,user_012
Mac Miller,Previously Active Listeners,user_012
David Burns,Previously Active Listeners,user_012
Soulja Boy,Previously Active Listeners,user_012
Moglii,Light listeners,user_012
Tiny,Previously Active Listeners,user_012
J Balvin,Previously Active Listeners,user_012
Blu Cantrell,Previously Active Listeners,user_012
Hit-Boy,Previously Active Listeners,user_012
YSN Fab,Previously Active Listeners,user_012
Gio Dee,Previously Active Listeners,user_012
June Haze,Previously Active Listeners,user_012
Famous Dex,Previously Active Listeners,user_012
2CELLOS,Previously Active Listeners,user_012
Playboii B,Previously Active Listeners,user_012
Janelle Kroll,Light listeners,user_012
Commonminds,Light listeners,user_012
Young Thug,Previously Active Listeners,user_012
Reo Cragun,Previously Active Listeners,user_012
Diddy,Previously Active Listeners,user_012
Adriel Fair,Previously Active Listeners,user_012
Kwesi,Moderate listeners,user_012
Mr & Mrs Cello,Previously Active Listeners,user_012
Eminem,Light listeners,user_012
Akacia,Previously Active Listeners,user_012
5am,Previously Active Listeners,user_012
Mike Dawes,Light listeners,user_012
Tony Velour,Light listeners,user_012
Eric Young,Previously Active Listeners,user_012
Blue Swede,Previously Active Listeners,user_012
Guitar Dreamers,Previously Active Listeners,user_012
Wham!,Previously Active Listeners,user_012
Maxo King,Previously Active Listeners,user_012
ISEEBLUE,Light listeners,user_012
Mir Fontane,Light listeners,user_012
The Theorist,Moderate listeners,user_012
Kenndog,Light listeners,user_012
DJ Envy,Previously Active Listeners,user_012
Lost Kings,Light listeners,user_012
Louise Bush,Previously Active Listeners,user_012
Bbm Deion,Previously Active Listeners,user_012
Hildegard von Blingin',Previously Active Listeners,user_012
Bearson,Previously Active Listeners,user_012
Christopher Jackson,Previously Active Listeners,user_012
OTR,Moderate listeners,user_012
D Stoned,Previously Active Listeners,user_012
Half an Orange,Moderate listeners,user_012
27CLUB,Previously Active Listeners,user_012
LMFAO,Previously Active Listeners,user_012
Peewee Longway,Previously Active Listeners,user_012
pronouncedyea,Light listeners,user_012
Sevyn Streeter,Previously Active Listeners,user_012
HoodRich Pablo Juan,Previously Active Listeners,user_012
Bardcore,Previously Active Listeners,user_012
Archer,Light listeners,user_012
Just Juice,Light listeners,user_012
J. Holiday,Previously Active Listeners,user_012
nimino,Moderate listeners,user_012
Son Kuma,Previously Active Listeners,user_012
Kevin Hart,Previously Active Listeners,user_012
Sean Paul,Light listeners,user_012
Sammy Adams,Previously Active Listeners,user_012
The Weeknd,Previously Active Listeners,user_012
Boy In Space,Moderate listeners,user_012
Panama,Super Listeners,user_012
LeJit,Light listeners,user_012
Bryson Tiller,Light listeners,user_012
Sackboykey,Light listeners,user_012
Kendrick Lamar,Light listeners,user_012
Rascal Flatts,Previously Active Listeners,user_012
Monty,Previously Active Listeners,user_012
Yella Beezy,Previously Active Listeners,user_012
Mark Morrison,Previously Active Listeners,user_012
Hippie Sabotage,Previously Active Listeners,user_012
